hour_route_key,weekday,date,count
05 5 S,true,2017-07-17,2
06 6 S,true,2017-07-17,9
06 4 S,true,2017-07-17,8
06 4 N,true,2017-07-17,5
06 5 S,true,2017-07-17,6
06 5 N,true,2017-07-17,3
06 6 N,true,2017-07-17,6
07 4 N,true,2017-07-17,9
07 5 S,true,2017-07-17,9
07 6 S,true,2017-07-17,14
07 5 N,true,2017-07-17,5
07 4 S,true,2017-07-17,12
07 6 N,true,2017-07-17,12
08 5 S,true,2017-07-17,12
08 6 S,true,2017-07-17,22
08 5 N,true,2017-07-17,9
08 6 N,true,2017-07-17,17
08 4 S,true,2017-07-17,12
08 4 N,true,2017-07-17,8
09 5 S,true,2017-07-17,10
09 6 S,true,2017-07-17,15
09 4 S,true,2017-07-17,12
09 5 N,true,2017-07-17,11
09 4 N,true,2017-07-17,10
09 6 N,true,2017-07-17,19
10 5 N,true,2017-07-17,10
10 4 N,true,2017-07-17,12
10 5 S,true,2017-07-17,7
10 6 S,true,2017-07-17,11
10 4 S,true,2017-07-17,8
10 6 N,true,2017-07-17,15
11 6 S,true,2017-07-17,17
11 5 S,true,2017-07-17,7
11 4 S,true,2017-07-17,7
11 4 N,true,2017-07-17,8
11 5 N,true,2017-07-17,6
12 5 S,true,2017-07-17,7
11 6 N,true,2017-07-17,12
12 4 S,true,2017-07-17,7
12 6 S,true,2017-07-17,13
12 5 N,true,2017-07-17,8
12 4 N,true,2017-07-17,7
12 6 N,true,2017-07-17,16
13 5 S,true,2017-07-17,7
13 6 S,true,2017-07-17,15
13 4 N,true,2017-07-17,7
13 4 S,true,2017-07-17,5
13 5 N,true,2017-07-17,6
13 6 N,true,2017-07-17,13
14 5 S,true,2017-07-17,7
14 4 N,true,2017-07-17,8
14 4 S,true,2017-07-17,8
14 6 S,true,2017-07-17,14
14 5 N,true,2017-07-17,8
14 6 N,true,2017-07-17,15
15 5 S,true,2017-07-17,11
15 6 S,true,2017-07-17,15
16 4 N,true,2017-07-17,11
15 4 S,true,2017-07-17,8
15 4 N,true,2017-07-17,7
15 5 N,true,2017-07-17,6
15 6 N,true,2017-07-17,15
16 5 S,true,2017-07-17,9
16 5 N,true,2017-07-17,10
16 6 S,true,2017-07-17,17
16 4 S,true,2017-07-17,13
16 6 N,true,2017-07-17,15
17 6 S,true,2017-07-17,19
17 5 S,true,2017-07-17,7
17 5 N,true,2017-07-17,9
17 4 S,true,2017-07-17,10
17 4 N,true,2017-07-17,10
17 6 N,true,2017-07-17,20
18 5 N,true,2017-07-17,10
18 5 S,true,2017-07-17,7
18 4 S,true,2017-07-17,10
18 4 N,true,2017-07-17,9
18 6 S,true,2017-07-17,14
18 6 N,true,2017-07-17,15
19 5 S,true,2017-07-17,6
19 6 S,true,2017-07-17,12
19 4 N,true,2017-07-17,8
19 4 S,true,2017-07-17,10
19 5 N,true,2017-07-17,7
19 6 N,true,2017-07-17,13
20 6 S,true,2017-07-17,10
20 5 S,true,2017-07-17,5
20 4 S,true,2017-07-17,6
20 5 N,true,2017-07-17,6
20 4 N,true,2017-07-17,9
20 6 N,true,2017-07-17,11
19 0 N,true,2017-07-17,1
21 6 S,true,2017-07-17,10
21 5 S,true,2017-07-17,6
21 5 N,true,2017-07-17,6
21 4 N,true,2017-07-17,5
21 4 S,true,2017-07-17,6
21 6 N,true,2017-07-17,11
22 6 S,true,2017-07-17,8
22 5 S,true,2017-07-17,5
22 4 N,true,2017-07-17,7
22 4 S,true,2017-07-17,6
22 5 N,true,2017-07-17,6
22 6 N,true,2017-07-17,9
23 4 N,true,2017-07-17,9
23 6 S,true,2017-07-17,6
23 5 N,true,2017-07-17,3
23 6 N,true,2017-07-17,7
00 0 N,true,2017-07-18,3
00 4 S,true,2017-07-18,3
00 4 N,true,2017-07-18,1
01 4 S,true,2017-07-18,3
01 4 N,true,2017-07-18,2
01 6 S,true,2017-07-18,4
00 6 N,true,2017-07-18,3
02 4 N,true,2017-07-18,2
01 6 N,true,2017-07-18,2
02 4 S,true,2017-07-18,3
02 6 S,true,2017-07-18,2
03 4 N,true,2017-07-18,3
02 6 N,true,2017-07-18,3
03 4 S,true,2017-07-18,2
03 6 N,true,2017-07-18,2
03 6 S,true,2017-07-18,3
04 4 N,true,2017-07-18,4
04 4 S,true,2017-07-18,4
04 6 S,true,2017-07-18,3
04 6 N,true,2017-07-18,3
05 4 N,true,2017-07-18,5
05 4 S,true,2017-07-18,6
05 6 S,true,2017-07-18,4
05 6 N,true,2017-07-18,3
05 5 S,true,2017-07-18,2
06 6 S,true,2017-07-18,10
06 4 N,true,2017-07-18,5
06 5 S,true,2017-07-18,3
06 4 S,true,2017-07-18,7
06 5 N,true,2017-07-18,2
06 6 N,true,2017-07-18,7
07 5 S,true,2017-07-18,11
07 5 N,true,2017-07-18,5
07 4 N,true,2017-07-18,7
07 4 S,true,2017-07-18,12
07 6 S,true,2017-07-18,15
07 6 N,true,2017-07-18,13
08 5 S,true,2017-07-18,12
08 4 S,true,2017-07-18,12
08 6 S,true,2017-07-18,20
08 4 N,true,2017-07-18,12
08 5 N,true,2017-07-18,9
08 6 N,true,2017-07-18,17
09 5 S,true,2017-07-18,9
09 6 S,true,2017-07-18,17
09 5 N,true,2017-07-18,12
09 4 S,true,2017-07-18,10
09 6 N,true,2017-07-18,20
09 4 N,true,2017-07-18,10
10 5 S,true,2017-07-18,8
10 4 S,true,2017-07-18,9
10 5 N,true,2017-07-18,9
10 4 N,true,2017-07-18,10
10 6 N,true,2017-07-18,16
10 6 S,true,2017-07-18,14
11 5 S,true,2017-07-18,8
11 6 S,true,2017-07-18,16
11 4 S,true,2017-07-18,7
11 5 N,true,2017-07-18,6
11 4 N,true,2017-07-18,10
11 6 N,true,2017-07-18,14
11 2 N,true,2017-07-18,4
12 5 N,true,2017-07-18,9
12 4 S,true,2017-07-18,6
12 5 S,true,2017-07-18,6
12 6 S,true,2017-07-18,14
16 4 N,true,2017-07-18,9
12 4 N,true,2017-07-18,8
12 6 N,true,2017-07-18,15
13 5 S,true,2017-07-18,8
13 6 S,true,2017-07-18,16
13 4 S,true,2017-07-18,8
13 4 N,true,2017-07-18,6
13 5 N,true,2017-07-18,6
13 6 N,true,2017-07-18,15
14 4 N,true,2017-07-18,7
14 4 S,true,2017-07-18,8
14 5 S,true,2017-07-18,7
14 6 S,true,2017-07-18,15
13 0 N,true,2017-07-18,1
14 5 N,true,2017-07-18,7
14 6 N,true,2017-07-18,14
15 5 S,true,2017-07-18,8
15 6 S,true,2017-07-18,14
15 5 N,true,2017-07-18,8
15 4 S,true,2017-07-18,6
15 4 N,true,2017-07-18,7
15 6 N,true,2017-07-18,16
16 6 S,true,2017-07-18,9
16 5 S,true,2017-07-18,7
16 5 N,true,2017-07-18,7
16 4 S,true,2017-07-18,13
17 6 S,true,2017-07-18,17
16 6 N,true,2017-07-18,9
17 4 N,true,2017-07-18,8
17 4 S,true,2017-07-18,13
17 5 S,true,2017-07-18,6
17 5 N,true,2017-07-18,11
17 6 N,true,2017-07-18,15
18 6 S,true,2017-07-18,12
18 5 N,true,2017-07-18,8
18 4 N,true,2017-07-18,13
18 4 S,true,2017-07-18,8
18 5 S,true,2017-07-18,4
18 6 N,true,2017-07-18,14
19 6 S,true,2017-07-18,12
17 0 N,true,2017-07-18,1
19 5 S,true,2017-07-18,8
18 0 N,true,2017-07-18,5
19 5 N,true,2017-07-18,8
19 4 S,true,2017-07-18,9
19 4 N,true,2017-07-18,12
19 6 N,true,2017-07-18,12
20 6 S,true,2017-07-18,11
20 5 S,true,2017-07-18,5
20 4 S,true,2017-07-18,9
20 5 N,true,2017-07-18,7
20 4 N,true,2017-07-18,8
20 6 N,true,2017-07-18,11
21 6 S,true,2017-07-18,8
21 5 S,true,2017-07-18,7
21 5 N,true,2017-07-18,6
21 4 N,true,2017-07-18,8
21 4 S,true,2017-07-18,6
21 6 N,true,2017-07-18,10
22 6 S,true,2017-07-18,9
22 5 S,true,2017-07-18,4
22 5 N,true,2017-07-18,6
22 6 N,true,2017-07-18,8
22 4 S,true,2017-07-18,6
22 4 N,true,2017-07-18,2
23 4 N,true,2017-07-18,6
23 6 S,true,2017-07-18,5
23 4 S,true,2017-07-18,5
23 5 N,true,2017-07-18,3
23 6 N,true,2017-07-18,7
00 6 N,true,2017-07-19,6
00 6 S,true,2017-07-19,3
01 6 S,true,2017-07-19,3
01 4 S,true,2017-07-19,2
01 4 N,true,2017-07-19,1
02 4 N,true,2017-07-19,3
01 6 N,true,2017-07-19,4
02 6 S,true,2017-07-19,3
02 4 S,true,2017-07-19,3
02 6 N,true,2017-07-19,3
03 6 S,true,2017-07-19,3
03 4 N,true,2017-07-19,3
03 4 S,true,2017-07-19,2
03 6 N,true,2017-07-19,3
04 4 N,true,2017-07-19,3
04 6 S,true,2017-07-19,3
04 4 S,true,2017-07-19,4
04 6 N,true,2017-07-19,3
05 4 N,true,2017-07-19,3
05 6 S,true,2017-07-19,6
05 4 S,true,2017-07-19,6
05 6 N,true,2017-07-19,4
06 4 N,true,2017-07-19,6
05 5 S,true,2017-07-19,2
06 6 S,true,2017-07-19,9
06 5 S,true,2017-07-19,7
06 4 S,true,2017-07-19,7
06 5 N,true,2017-07-19,3
06 6 N,true,2017-07-19,7
07 5 S,true,2017-07-19,10
07 4 N,true,2017-07-19,7
07 4 S,true,2017-07-19,12
07 6 S,true,2017-07-19,13
07 5 N,true,2017-07-19,5
07 6 N,true,2017-07-19,12
08 4 N,true,2017-07-19,11
08 5 S,true,2017-07-19,13
08 6 S,true,2017-07-19,21
08 4 S,true,2017-07-19,12
08 5 N,true,2017-07-19,10
08 6 N,true,2017-07-19,13
09 5 S,true,2017-07-19,9
09 6 S,true,2017-07-19,17
09 5 N,true,2017-07-19,12
09 4 S,true,2017-07-19,9
09 4 N,true,2017-07-19,12
09 6 N,true,2017-07-19,21
10 5 N,true,2017-07-19,9
10 5 S,true,2017-07-19,7
10 6 S,true,2017-07-19,12
10 4 S,true,2017-07-19,8
10 4 N,true,2017-07-19,10
10 6 N,true,2017-07-19,14
11 6 S,true,2017-07-19,16
11 5 S,true,2017-07-19,7
11 5 N,true,2017-07-19,7
11 4 S,true,2017-07-19,5
11 4 N,true,2017-07-19,8
11 6 N,true,2017-07-19,16
12 5 S,true,2017-07-19,8
12 6 S,true,2017-07-19,15
12 4 S,true,2017-07-19,7
12 5 N,true,2017-07-19,6
12 4 N,true,2017-07-19,7
12 6 N,true,2017-07-19,15
13 5 S,true,2017-07-19,6
13 6 S,true,2017-07-19,16
13 4 S,true,2017-07-19,8
13 5 N,true,2017-07-19,7
13 4 N,true,2017-07-19,5
13 6 N,true,2017-07-19,15
14 5 S,true,2017-07-19,8
14 4 S,true,2017-07-19,8
14 6 S,true,2017-07-19,14
14 5 N,true,2017-07-19,7
14 4 N,true,2017-07-19,9
14 6 N,true,2017-07-19,15
15 6 S,true,2017-07-19,15
15 5 N,true,2017-07-19,8
15 5 S,true,2017-07-19,7
15 4 S,true,2017-07-19,8
15 4 N,true,2017-07-19,6
16 4 N,true,2017-07-19,9
15 6 N,true,2017-07-19,14
16 5 S,true,2017-07-19,9
16 5 N,true,2017-07-19,6
16 6 S,true,2017-07-19,16
16 4 S,true,2017-07-19,11
16 6 N,true,2017-07-19,16
15 2 N,true,2017-07-19,2
17 5 S,true,2017-07-19,9
17 6 S,true,2017-07-19,19
17 4 S,true,2017-07-19,14
17 5 N,true,2017-07-19,9
17 4 N,true,2017-07-19,13
16 2 N,true,2017-07-19,2
17 6 N,true,2017-07-19,19
17 2 N,true,2017-07-19,2
18 6 S,true,2017-07-19,16
18 5 N,true,2017-07-19,10
18 5 S,true,2017-07-19,5
18 4 N,true,2017-07-19,10
18 4 S,true,2017-07-19,9
18 6 N,true,2017-07-19,18
19 5 N,true,2017-07-19,8
19 5 S,true,2017-07-19,5
19 6 S,true,2017-07-19,14
19 4 N,true,2017-07-19,11
19 4 S,true,2017-07-19,10
19 6 N,true,2017-07-19,14
20 5 S,true,2017-07-19,5
20 6 S,true,2017-07-19,11
20 4 S,true,2017-07-19,9
20 5 N,true,2017-07-19,6
20 4 N,true,2017-07-19,11
20 6 N,true,2017-07-19,13
21 5 S,true,2017-07-19,6
21 6 S,true,2017-07-19,10
21 4 N,true,2017-07-19,9
21 4 S,true,2017-07-19,6
21 5 N,true,2017-07-19,6
21 6 N,true,2017-07-19,11
22 5 S,true,2017-07-19,4
22 6 S,true,2017-07-19,7
22 4 S,true,2017-07-19,10
22 4 N,true,2017-07-19,5
22 6 N,true,2017-07-19,8
22 5 N,true,2017-07-19,4
23 4 N,true,2017-07-19,5
23 4 S,true,2017-07-19,5
23 6 S,true,2017-07-19,4
23 5 N,true,2017-07-19,3
23 6 N,true,2017-07-19,6
23 4 N,true,2017-07-20,6
17 6 N,true,2017-07-20,19
01 4 S,true,2017-07-20,3
00 6 N,true,2017-07-20,1
02 4 N,true,2017-07-20,3
01 6 N,true,2017-07-20,3
01 6 S,true,2017-07-20,1
02 4 S,true,2017-07-20,2
02 6 S,true,2017-07-20,3
02 6 N,true,2017-07-20,3
01 4 N,true,2017-07-20,1
03 4 N,true,2017-07-20,3
03 4 S,true,2017-07-20,3
03 6 S,true,2017-07-20,3
03 6 N,true,2017-07-20,3
04 4 N,true,2017-07-20,3
04 4 S,true,2017-07-20,3
04 6 S,true,2017-07-20,3
04 6 N,true,2017-07-20,3
05 4 N,true,2017-07-20,5
05 4 S,true,2017-07-20,5
05 6 S,true,2017-07-20,5
05 6 N,true,2017-07-20,4
05 5 S,true,2017-07-20,2
06 6 N,true,2017-07-20,6
06 6 S,true,2017-07-20,9
06 4 S,true,2017-07-20,9
06 4 N,true,2017-07-20,4
06 5 S,true,2017-07-20,7
06 5 N,true,2017-07-20,3
07 5 S,true,2017-07-20,9
07 4 N,true,2017-07-20,8
07 6 S,true,2017-07-20,15
07 4 S,true,2017-07-20,10
07 5 N,true,2017-07-20,5
07 6 N,true,2017-07-20,13
08 5 S,true,2017-07-20,13
08 4 S,true,2017-07-20,11
08 6 S,true,2017-07-20,19
08 5 N,true,2017-07-20,7
08 4 N,true,2017-07-20,11
08 6 N,true,2017-07-20,15
09 5 S,true,2017-07-20,8
09 6 S,true,2017-07-20,17
09 4 S,true,2017-07-20,11
09 5 N,true,2017-07-20,14
09 4 N,true,2017-07-20,9
09 6 N,true,2017-07-20,18
10 5 N,true,2017-07-20,8
10 6 S,true,2017-07-20,16
10 4 S,true,2017-07-20,6
10 4 N,true,2017-07-20,11
10 5 S,true,2017-07-20,6
10 6 N,true,2017-07-20,16
11 6 S,true,2017-07-20,16
11 5 N,true,2017-07-20,7
11 4 S,true,2017-07-20,7
11 5 S,true,2017-07-20,7
11 4 N,true,2017-07-20,9
11 6 N,true,2017-07-20,13
12 5 S,true,2017-07-20,7
12 4 S,true,2017-07-20,8
12 6 S,true,2017-07-20,14
12 5 N,true,2017-07-20,5
12 4 N,true,2017-07-20,7
12 6 N,true,2017-07-20,16
13 5 S,true,2017-07-20,8
13 6 S,true,2017-07-20,14
13 5 N,true,2017-07-20,8
13 4 N,true,2017-07-20,7
13 4 S,true,2017-07-20,6
13 6 N,true,2017-07-20,15
14 5 S,true,2017-07-20,9
14 4 S,true,2017-07-20,8
14 6 S,true,2017-07-20,15
14 5 N,true,2017-07-20,5
14 4 N,true,2017-07-20,7
14 6 N,true,2017-07-20,14
15 5 N,true,2017-07-20,7
15 6 S,true,2017-07-20,14
15 5 S,true,2017-07-20,9
15 4 S,true,2017-07-20,8
15 4 N,true,2017-07-20,10
15 6 N,true,2017-07-20,15
16 5 S,true,2017-07-20,8
16 6 S,true,2017-07-20,19
16 4 S,true,2017-07-20,11
15 2 N,true,2017-07-20,2
16 5 N,true,2017-07-20,9
16 4 N,true,2017-07-20,8
16 6 N,true,2017-07-20,12
17 5 S,true,2017-07-20,7
17 4 S,true,2017-07-20,10
17 5 N,true,2017-07-20,13
17 6 S,true,2017-07-20,18
17 4 N,true,2017-07-20,10
16 0 N,true,2017-07-20,2
18 4 S,true,2017-07-20,12
18 5 N,true,2017-07-20,6
18 6 S,true,2017-07-20,12
18 4 N,true,2017-07-20,9
18 5 S,true,2017-07-20,4
18 6 N,true,2017-07-20,15
19 5 S,true,2017-07-20,8
19 5 N,true,2017-07-20,7
19 4 N,true,2017-07-20,13
19 4 S,true,2017-07-20,10
19 6 S,true,2017-07-20,13
19 6 N,true,2017-07-20,13
20 5 N,true,2017-07-20,7
20 5 S,true,2017-07-20,4
20 6 S,true,2017-07-20,8
20 4 S,true,2017-07-20,8
20 4 N,true,2017-07-20,9
20 6 N,true,2017-07-20,15
21 6 S,true,2017-07-20,11
21 5 S,true,2017-07-20,6
21 4 S,true,2017-07-20,7
21 5 N,true,2017-07-20,8
21 4 N,true,2017-07-20,10
21 6 N,true,2017-07-20,10
22 5 S,true,2017-07-20,5
22 6 S,true,2017-07-20,8
22 4 S,true,2017-07-20,6
22 4 N,true,2017-07-20,6
22 6 N,true,2017-07-20,8
22 5 N,true,2017-07-20,5
23 4 S,true,2017-07-20,5
23 6 S,true,2017-07-20,5
23 5 N,true,2017-07-20,4
23 6 N,true,2017-07-20,7
00 6 N,true,2017-07-21,4
00 4 S,true,2017-07-21,4
01 4 N,true,2017-07-21,4
00 4 N,true,2017-07-21,2
00 6 S,true,2017-07-21,3
01 6 S,true,2017-07-21,4
01 4 S,true,2017-07-21,2
01 6 N,true,2017-07-21,3
02 4 N,true,2017-07-21,3
02 4 S,true,2017-07-21,4
02 6 S,true,2017-07-21,3
02 6 N,true,2017-07-21,3
03 4 N,true,2017-07-21,3
03 4 S,true,2017-07-21,2
03 6 S,true,2017-07-21,3
03 6 N,true,2017-07-21,3
04 4 N,true,2017-07-21,3
04 4 S,true,2017-07-21,4
04 6 S,true,2017-07-21,3
04 6 N,true,2017-07-21,3
05 4 N,true,2017-07-21,4
05 4 S,true,2017-07-21,6
05 6 S,true,2017-07-21,6
05 6 N,true,2017-07-21,4
05 5 S,true,2017-07-21,2
06 6 S,true,2017-07-21,9
06 4 N,true,2017-07-21,5
06 5 S,true,2017-07-21,6
06 4 S,true,2017-07-21,6
06 5 N,true,2017-07-21,3
06 6 N,true,2017-07-21,7
07 5 S,true,2017-07-21,10
07 4 N,true,2017-07-21,8
07 4 S,true,2017-07-21,12
07 6 S,true,2017-07-21,15
07 5 N,true,2017-07-21,5
07 6 N,true,2017-07-21,13
08 5 S,true,2017-07-21,13
08 4 S,true,2017-07-21,13
08 6 S,true,2017-07-21,21
08 4 N,true,2017-07-21,11
08 5 N,true,2017-07-21,9
08 6 N,true,2017-07-21,16
09 4 S,true,2017-07-21,12
09 5 S,true,2017-07-21,8
09 5 N,true,2017-07-21,11
09 4 N,true,2017-07-21,11
09 6 S,true,2017-07-21,17
09 6 N,true,2017-07-21,22
10 5 N,true,2017-07-21,10
10 5 S,true,2017-07-21,6
10 6 S,true,2017-07-21,14
10 4 S,true,2017-07-21,8
10 4 N,true,2017-07-21,11
09 2 S,true,2017-07-21,2
10 6 N,true,2017-07-21,14
11 6 S,true,2017-07-21,13
11 6 N,true,2017-07-21,16
11 5 S,true,2017-07-21,8
11 4 N,true,2017-07-21,10
11 4 S,true,2017-07-21,7
11 5 N,true,2017-07-21,7
12 5 S,true,2017-07-21,8
12 4 S,true,2017-07-21,8
12 5 N,true,2017-07-21,6
12 4 N,true,2017-07-21,9
12 6 S,true,2017-07-21,15
12 6 N,true,2017-07-21,13
13 5 S,true,2017-07-21,7
13 6 S,true,2017-07-21,15
13 5 N,true,2017-07-21,7
13 4 S,true,2017-07-21,6
13 4 N,true,2017-07-21,6
13 6 N,true,2017-07-21,15
14 5 S,true,2017-07-21,7
14 4 S,true,2017-07-21,8
14 5 N,true,2017-07-21,7
14 4 N,true,2017-07-21,8
14 6 S,true,2017-07-21,16
14 6 N,true,2017-07-21,15
15 5 N,true,2017-07-21,9
15 4 S,true,2017-07-21,9
15 5 S,true,2017-07-21,8
15 4 N,true,2017-07-21,8
15 6 N,true,2017-07-21,16
15 6 S,true,2017-07-21,14
16 5 S,true,2017-07-21,10
16 6 S,true,2017-07-21,18
16 4 N,true,2017-07-21,9
16 4 S,true,2017-07-21,11
16 5 N,true,2017-07-21,7
16 6 N,true,2017-07-21,13
17 5 S,true,2017-07-21,8
17 6 S,true,2017-07-21,20
17 4 S,true,2017-07-21,13
17 5 N,true,2017-07-21,11
17 4 N,true,2017-07-21,11
17 6 N,true,2017-07-21,19
18 6 S,true,2017-07-21,12
18 5 S,true,2017-07-21,6
18 5 N,true,2017-07-21,8
18 4 S,true,2017-07-21,10
18 4 N,true,2017-07-21,11
18 6 N,true,2017-07-21,18
19 5 N,true,2017-07-21,7
19 5 S,true,2017-07-21,7
19 6 S,true,2017-07-21,12
19 4 S,true,2017-07-21,10
19 4 N,true,2017-07-21,11
19 6 N,true,2017-07-21,11
20 5 N,true,2017-07-21,6
20 5 S,true,2017-07-21,4
20 6 S,true,2017-07-21,11
20 4 S,true,2017-07-21,9
19 2 N,true,2017-07-21,1
20 4 N,true,2017-07-21,11
20 6 N,true,2017-07-21,14
21 6 S,true,2017-07-21,9
21 5 S,true,2017-07-21,6
21 4 N,true,2017-07-21,8
21 4 S,true,2017-07-21,6
21 5 N,true,2017-07-21,9
21 6 N,true,2017-07-21,11
22 5 S,true,2017-07-21,5
22 6 S,true,2017-07-21,8
23 6 S,true,2017-07-21,6
22 4 S,true,2017-07-21,6
22 4 N,true,2017-07-21,7
22 5 N,true,2017-07-21,4
22 6 N,true,2017-07-21,6
23 4 S,true,2017-07-21,5
23 4 N,true,2017-07-21,5
23 5 N,true,2017-07-21,5
23 5 S,true,2017-07-21,3
23 6 N,true,2017-07-21,9
23 2 N,true,2017-07-21,1
00 2 S,false,2017-07-22,5
00 2 N,false,2017-07-22,4
01 2 N,false,2017-07-22,5
00 4 N,false,2017-07-22,4
00 4 S,false,2017-07-22,4
01 4 N,false,2017-07-22,3
01 4 S,false,2017-07-22,3
00 5 N,false,2017-07-22,2
00 6 N,false,2017-07-22,6
00 6 S,false,2017-07-22,6
01 6 S,false,2017-07-22,3
01 2 S,false,2017-07-22,2
01 6 N,false,2017-07-22,4
02 4 N,false,2017-07-22,3
02 2 S,false,2017-07-22,1
02 6 S,false,2017-07-22,1
02 4 S,false,2017-07-22,2
03 2 S,false,2017-07-22,4
02 2 N,false,2017-07-22,4
02 6 N,false,2017-07-22,3
03 6 S,false,2017-07-22,4
03 4 N,false,2017-07-22,4
03 4 S,false,2017-07-22,4
03 2 N,false,2017-07-22,2
04 2 S,false,2017-07-22,3
04 4 N,false,2017-07-22,2
04 4 S,false,2017-07-22,2
03 6 N,false,2017-07-22,1
04 2 N,false,2017-07-22,2
04 6 N,false,2017-07-22,4
04 6 S,false,2017-07-22,3
05 2 S,false,2017-07-22,3
05 4 N,false,2017-07-22,2
05 4 S,false,2017-07-22,2
05 2 N,false,2017-07-22,3
05 6 N,false,2017-07-22,3
05 6 S,false,2017-07-22,3
06 2 S,false,2017-07-22,2
06 4 N,false,2017-07-22,3
06 6 N,false,2017-07-22,4
06 2 N,false,2017-07-22,4
